ID,Node,Source,Target,Weight,Relationship,Assistance,Total,SIC,jobs,Sector,address,X,Y,CycleY
1519,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"1,000",Northern Ireland-->Causeway Coast and Glens,"1,000","9,000",96090,1,Other Service Activities,,-0.2868032455444336,0.957989513874054,0.957989513874054
1520,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1520,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
1521,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1521,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
1522,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1522,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.6862416863441467,0.7273736000061035,0.7273736000061035
1523,Northern Ireland,Northern Ireland,Mid Ulster,"15,000",Northern Ireland-->Mid Ulster,"15,000","141,000",16290,5,Manufacturing,BT46 5LQ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1523,Mid Ulster,Northern Ireland,Mid Ulster,"15,000",Northern Ireland-->Mid Ulster,"15,000","141,000",16290,5,Manufacturing,BT46 5LQ,0.9730448722839355,0.23061588406562805,0.23061588406562805
1524,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1524,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.6862416863441467,0.7273736000061035,0.7273736000061035
1525,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1525,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.6862416863441467,0.7273736000061035,0.7273736000061035
1526,Northern Ireland,Northern Ireland,Derry City and Strabane,"4,950",Northern Ireland-->Derry City and Strabane,"4,950","9,900",85590,0,Education,BT48 7TG,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1526,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"4,950",Northern Ireland-->Derry City and Strabane,"4,950","9,900",85590,0,Education,BT48 7TG,0.17364820837974548,0.9848077297210693,0.9848077297210693
1527,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1527,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.6862416863441467,0.7273736000061035,0.7273736000061035
1528,Northern Ireland,Northern Ireland,Belfast,"18,069",Northern Ireland-->Belfast,"18,069","51,625",31090,0,Manufacturing,BT12 6HU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1528,Belfast,Northern Ireland,Belfast,"18,069",Northern Ireland-->Belfast,"18,069","51,625",31090,0,Manufacturing,BT12 6HU,0.8936326503753662,0.448799192905426,0.448799192905426
1529,Northern Ireland,Northern Ireland,Mid and East Antrim,"2,300",Northern Ireland-->Mid and East Antrim,"2,300","4,600",10200,0,Manufacturing,BT44 0BD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1529,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"2,300",Northern Ireland-->Mid and East Antrim,"2,300","4,600",10200,0,Manufacturing,BT44 0BD,1.0,1.2693582185363539e-08,1.2693582185363539e-08
1530,Northern Ireland,Northern Ireland,Derry City and Strabane,"5,960",Northern Ireland-->Derry City and Strabane,"5,960","18,000",47510,0,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1530,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"5,960",Northern Ireland-->Derry City and Strabane,"5,960","18,000",47510,0,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1531,United States,United States,"Newry, Mourne and Down","49,762","United States-->Newry, Mourne and Down","49,762","100,525",30300,2,Manufacturing,BT34 4NG,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
1531,"Newry, Mourne and Down",United States,"Newry, Mourne and Down","49,762","United States-->Newry, Mourne and Down","49,762","100,525",30300,2,Manufacturing,BT34 4NG,-0.6862416863441467,0.7273736000061035,0.7273736000061035
1532,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1532,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1533,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1533,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1534,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1534,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1535,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1535,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1536,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1536,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1537,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1537,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1538,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1538,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1539,Northern Ireland,Northern Ireland,Antrim and Newtownabbey,"7,000",Northern Ireland-->Antrim and Newtownabbey,"7,000","32,000",93290,1,"Arts, Entertainment And Recreation",BT1 2NB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1539,Antrim and Newtownabbey,Northern Ireland,Antrim and Newtownabbey,"7,000",Northern Ireland-->Antrim and Newtownabbey,"7,000","32,000",93290,1,"Arts, Entertainment And Recreation",BT1 2NB,0.7660444378852844,0.6427875757217407,0.6427875757217407
1540,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1540,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1541,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1541,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1542,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1542,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1543,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1543,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1544,Northern Ireland,Northern Ireland,Antrim and Newtownabbey,"1,000",Northern Ireland-->Antrim and Newtownabbey,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1544,Antrim and Newtownabbey,Northern Ireland,Antrim and Newtownabbey,"1,000",Northern Ireland-->Antrim and Newtownabbey,"1,000","9,000",96090,1,Other Service Activities,,0.7660444378852844,0.6427875757217407,0.6427875757217407
1545,Northern Ireland,Northern Ireland,Mid Ulster,"11,000",Northern Ireland-->Mid Ulster,"11,000","47,800",20420,1,Manufacturing,BT70 1RX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1545,Mid Ulster,Northern Ireland,Mid Ulster,"11,000",Northern Ireland-->Mid Ulster,"11,000","47,800",20420,1,Manufacturing,BT70 1RX,0.9730448722839355,0.23061588406562805,0.23061588406562805
1546,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","28,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","28,000","156,600",10130,4,Manufacturing,BT60 3PR,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1546,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","28,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","28,000","156,600",10130,4,Manufacturing,BT60 3PR,0.3960797190666199,0.9182161092758179,0.9182161092758179
1547,Great Britain,Great Britain,Belfast,"693,000",Great Britain-->Belfast,"693,000","7,095,586",82200,165,Administrative And Support Service Activities,BT1 3BT,-0.28680330514907837,-0.957989513874054,-0.957989513874054
1547,Belfast,Great Britain,Belfast,"693,000",Great Britain-->Belfast,"693,000","7,095,586",82200,165,Administrative And Support Service Activities,BT1 3BT,0.8936326503753662,0.448799192905426,0.448799192905426
1548,Great Britain,Great Britain,Derry City and Strabane,"13,063",Great Britain-->Derry City and Strabane,"13,063","28,345",82200,0,Administrative And Support Service Activities,BT48 8SE,-0.28680330514907837,-0.957989513874054,-0.957989513874054
1548,Derry City and Strabane,Great Britain,Derry City and Strabane,"13,063",Great Britain-->Derry City and Strabane,"13,063","28,345",82200,0,Administrative And Support Service Activities,BT48 8SE,0.17364820837974548,0.9848077297210693,0.9848077297210693
1549,Northern Ireland,Northern Ireland,Derry City and Strabane,"3,000",Northern Ireland-->Derry City and Strabane,"3,000","6,000",32990,0,Manufacturing,BT47 6BD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1549,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"3,000",Northern Ireland-->Derry City and Strabane,"3,000","6,000",32990,0,Manufacturing,BT47 6BD,0.17364820837974548,0.9848077297210693,0.9848077297210693
1550,Northern Ireland,Northern Ireland,Mid Ulster,"7,350",Northern Ireland-->Mid Ulster,"7,350","15,000",27900,0,Manufacturing,BT80 9AR,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1550,Mid Ulster,Northern Ireland,Mid Ulster,"7,350",Northern Ireland-->Mid Ulster,"7,350","15,000",27900,0,Manufacturing,BT80 9AR,0.9730448722839355,0.23061588406562805,0.23061588406562805
1551,Northern Ireland,Northern Ireland,Derry City and Strabane,551,Northern Ireland-->Derry City and Strabane,551,"1,125",55100,0,Accommodation And Food Service Activities,BT82 9EA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1551,Derry City and Strabane,Northern Ireland,Derry City and Strabane,551,Northern Ireland-->Derry City and Strabane,551,"1,125",55100,0,Accommodation And Food Service Activities,BT82 9EA,0.17364820837974548,0.9848077297210693,0.9848077297210693
1552,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1552,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1553,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1553,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
1554,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1554,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
1555,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"1,000",Northern Ireland-->Fermanagh and Omagh,"1,000","27,000",96090,3,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1555,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"1,000",Northern Ireland-->Fermanagh and Omagh,"1,000","27,000",96090,3,Other Service Activities,,-0.05814483389258385,0.9983081817626953,0.9983081817626953
1556,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"9,776",Northern Ireland-->Fermanagh and Omagh,"9,776","28,080",96090,0,Other Service Activities,BT92 0AD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1556,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"9,776",Northern Ireland-->Fermanagh and Omagh,"9,776","28,080",96090,0,Other Service Activities,BT92 0AD,-0.05814483389258385,0.9983081817626953,0.9983081817626953
1557,Northern Ireland,Northern Ireland,Mid Ulster,"7,000",Northern Ireland-->Mid Ulster,"7,000","36,000",70229,1,"Professional, Scientific And Technical Activities",BT69 6AA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1557,Mid Ulster,Northern Ireland,Mid Ulster,"7,000",Northern Ireland-->Mid Ulster,"7,000","36,000",70229,1,"Professional, Scientific And Technical Activities",BT69 6AA,0.9730448722839355,0.23061588406562805,0.23061588406562805
1558,Northern Ireland,Northern Ireland,Belfast,"1,440",Northern Ireland-->Belfast,"1,440","2,880",71200,0,"Professional, Scientific And Technical Activities",BT9 5AH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
1558,Belfast,Northern Ireland,Belfast,"1,440",Northern Ireland-->Belfast,"1,440","2,880",71200,0,"Professional, Scientific And Technical Activities",BT9 5AH,0.8936326503753662,0.448799192905426,0.448799192905426
